DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
231109377,5/25/2023 0:00,5/8/2020 0:00,2359,11,Northeast,1124,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1501,0,X,X,726,POLICE FACILITY,,,IC,Invest Cont,845,,,,3300    SAN FERNANDO                 RD,,34.118,-118.2489
222110400,6/11/2022 0:00,4/19/2020 0:00,1430,21,Topanga,2138,2,354,THEFT OF IDENTITY,1822 0928 0929,33,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,20500    LEADWELL                     ST,,34.2039,-118.5808
230916996,12/2/2023 0:00,7/1/2020 0:00,800,9,Van Nuys,906,2,649,DOCUMENT FORGERY / STOLEN FELONY,1822,64,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,649,,,,7200    TYRONE                       AV,,34.2012,-118.4444
231223987,11/27/2023 0:00,6/20/2020 0:00,2045,12,77th Street,1283,2,354,THEFT OF IDENTITY,0100 0922 0929 1822,24,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2100 W  94TH                         PL,,33.9505,-118.3154
211704018,12/31/2020 0:00,12/30/2020 0:00,1140,17,Devonshire,1782,2,624,BATTERY - SIMPLE ASSAULT,1300 1817 0429 0444 0913 0448,30,M,A,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,8900    WINNETKA                     AV,,34.2318,-118.5711
232015967,9/27/2023 0:00,9/11/2020 0:00,1800,20,Olympic,2022,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0913 0558 0522 0500,10,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,300 S  MANHATTAN                    PL,,34.069,-118.3104
212115371,10/18/2021 0:00,11/19/2020 0:00,1717,21,Topanga,2157,2,354,THEFT OF IDENTITY,,65,F,W,605,AUTOMATED TELLER MACHINE (ATM),,,IC,Invest Cont,354,,,,20300    HAMLIN                       ST,,34.1907,-118.5753
231009996,5/19/2023 0:00,1/3/2020 0:00,1625,10,West Valley,1017,2,354,THEFT OF IDENTITY,1822 0928 0100,33,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,7500    OSTROM                       AV,,34.2062,-118.5076
221704065,1/4/2022 0:00,12/15/2020 0:00,1400,17,Devonshire,1718,2,662,"BUNCO, GRAND THEFT",0701 1202 0100 0344,67,F,F,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,16000    SAN FERNANDO MISSION         BL,,34.2754,-118.4782
221107905,4/15/2022 0:00,12/16/2020 0:00,1819,11,Northeast,1124,2,354,THEFT OF IDENTITY,0930 0100 1822,48,M,H,243,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",,,IC,Invest Cont,354,,,,3000    ROSWELL                      ST,,34.1141,-118.2451
221906797,3/10/2022 0:00,6/30/2020 0:00,700,19,Mission,1917,2,354,THEFT OF IDENTITY,0913 0377 0555,28,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,14000    ASTORIA                      ST,,34.312,-118.4382
221610929,7/30/2022 0:00,7/1/2020 0:00,1200,16,Foothill,1695,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0448,12,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,,,,11000    ARMINTA                      ST,,34.2139,-118.3703
231321739,12/8/2023 0:00,2/20/2020 0:00,915,13,Newton,1364,2,354,THEFT OF IDENTITY,100,33,F,B,101,STREET,,,IC,Invest Cont,354,,,,1100 E  52ND                         ST,,33.996,-118.2565
220810198,5/31/2022 0:00,7/1/2020 0:00,1600,8,West LA,889,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2000 S  SHERBOURNE                   DR,,34.0414,-118.3825
220718228,12/25/2022 0:00,7/21/2020 0:00,120,7,Wilshire,773,2,354,THEFT OF IDENTITY,922,55,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1900 S  BURNSIDE                     AV,,34.0419,-118.3572
220513949,9/20/2022 0:00,8/12/2020 0:00,800,5,Harbor,521,2,354,THEFT OF IDENTITY,377,25,M,W,751,WEBSITE,,,IC,Invest Cont,354,,,,800    MILLMARK GROVE               ST,,33.7596,-118.2953
220510809,6/30/2022 0:00,6/22/2020 0:00,1220,5,Harbor,514,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",913,38,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,1600 N  WILMINGTON                   BL,,33.7897,-118.2787
231306523,2/18/2023 0:00,11/1/2020 0:00,1200,13,Newton,1383,2,354,THEFT OF IDENTITY,1822 0928,27,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6000 S  MAIN                         ST,,33.9851,-118.2739
220515053,10/19/2022 0:00,7/10/2020 0:00,1500,5,Harbor,555,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1801 0913 1258 0522,7,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,200 N  GRAND                        AV,,33.7442,-118.2901
221612872,9/30/2022 0:00,9/29/2020 0:00,1130,16,Foothill,1612,2,624,BATTERY - SIMPLE ASSAULT,0416 0446,28,M,H,517,MISSIONS/SHELTERS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11000    NORRIS                       AV,,34.2704,-118.4162
212005882,2/22/2021 0:00,7/20/2020 0:00,1200,20,Olympic,2024,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0913 0329 0344 1309 0360,53,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,500 S  WESTERN                      AV,,34.0642,-118.3091
230606590,2/20/2023 0:00,1/1/2020 0:00,1340,6,Hollywood,632,2,354,THEFT OF IDENTITY,1822 1501,23,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,8500    APPIAN                       WY,,34.1074,-118.3786
231212326,5/19/2023 0:00,3/19/2020 0:00,400,12,77th Street,1232,2,354,THEFT OF IDENTITY,377,61,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3100 W  59TH                         PL,,33.9863,-118.3264
221319009,10/7/2022 0:00,10/7/2020 0:00,2250,13,Newton,1326,2,354,THEFT OF IDENTITY,100,51,M,H,750,CYBERSPACE,,,IC,Invest Cont,354,,,,2700    HOOPER                       AV,,34.0157,-118.2509
221214276,6/3/2022 0:00,3/3/2020 0:00,1250,12,77th Street,1273,2,354,THEFT OF IDENTITY,0100 0930,50,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,8900 S  HARVARD                      BL,,33.9563,-118.3069
221223354,11/12/2022 0:00,9/1/2020 0:00,1200,12,77th Street,1218,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0913 0556 1258 0510 0522 0528 0515,12,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,812,815,,,900 W  54TH                         ST,,33.9932,-118.2897
201909255,4/29/2020 0:00,4/28/2020 0:00,1700,19,Mission,1952,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,9900    SEPULVEDA                    BL,,34.2537,-118.4698
221110474,6/16/2022 0:00,6/15/2020 0:00,2000,11,Northeast,1132,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0522 0503 0913 1817,8,F,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,814,815,,3400    RIVERSIDE                    DR,,34.1161,-118.271
240904082,1/3/2024 0:00,7/7/2020 0:00,1200,9,Van Nuys,914,2,354,THEFT OF IDENTITY,377,39,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6800    KESTER                       AV,,34.1939,-118.4574
221313546,6/27/2022 0:00,11/12/2020 0:00,1200,13,Newton,1377,2,354,THEFT OF IDENTITY,1822 0100,24,F,B,750,CYBERSPACE,,,IC,Invest Cont,354,,,,1500 E  55TH                         ST,,33.993,-118.2478
241204448,1/5/2024 0:00,8/19/2020 0:00,1830,12,77th Street,1258,2,354,THEFT OF IDENTITY,0100 0929 0930 1822,30,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,200 W  75TH                         ST,,33.9718,-118.2765
220710490,4/9/2022 0:00,8/20/2020 0:00,2144,7,Wilshire,759,2,354,THEFT OF IDENTITY,0929 0922,44,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,3700 W  PICO                         BL,,34.0495,-118.3215
221322933,12/16/2022 0:00,7/16/2020 0:00,1730,13,Newton,1385,2,354,THEFT OF IDENTITY,377,64,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,300 E  59TH                         PL,,33.9861,-118.2696
230506258,3/1/2023 0:00,7/22/2020 0:00,2000,5,Harbor,567,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0913 1259 0533,14,F,X,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,810,,,,400 W  16TH                         ST,,33.7297,-118.2858
222115311,10/12/2022 0:00,11/19/2020 0:00,1200,21,Topanga,2107,2,354,THEFT OF IDENTITY,1822,51,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,8400    DE SOTO                      AV,,34.2222,-118.5885
231907171,3/21/2023 0:00,3/15/2020 0:00,1200,19,Mission,1983,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1259 1801 1817 0913 0503,14,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,812,860,,,8500    COLUMBUS                     AV,,34.2246,-118.4654
220717331,12/3/2022 0:00,11/18/2020 0:00,1350,7,Wilshire,782,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,46,F,P,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,440,,,,5900    BURCHARD                     AV,,34.0365,-118.3734
221322196,12/9/2022 0:00,2/9/2020 0:00,545,13,Newton,1393,2,354,THEFT OF IDENTITY,100,19,M,B,802,MUNICIPAL BUS LINE INCLUDES LADOT/DASH,,,IC,Invest Cont,354,,,,6900 S  MAIN                         ST,,33.9786,-118.2761
220808996,5/2/2022 0:00,12/30/2020 0:00,1,8,West LA,823,2,354,THEFT OF IDENTITY,0100 0928 1822,68,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,300    VIA DE LA PAZ,,34.0363,-118.5298
221508746,4/19/2022 0:00,10/30/2020 0:00,900,15,N Hollywood,1523,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329,27,M,O,704,ELEMENTARY SCHOOL,,,IC,Invest Cont,740,,,,6000    BELLAIRE                     AV,,34.1794,-118.4094
221704848,1/20/2022 0:00,3/8/2020 0:00,1200,17,Devonshire,1791,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 0913 1817,57,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,956,,,,8500    DE SOTO                      AV,,34.2246,-118.5885
221614389,11/18/2022 0:00,11/17/2020 0:00,1015,16,Foothill,1641,2,354,THEFT OF IDENTITY,929,31,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,13300    TERRA BELLA                  ST,,34.2552,-118.4225
220416185,12/9/2022 0:00,2/9/2020 0:00,1710,4,Hollenbeck,462,2,354,THEFT OF IDENTITY,100,51,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,1800 E  4TH                          ST,,34.0431,-118.2196
221105114,1/31/2022 0:00,7/27/2020 0:00,1305,11,Northeast,1152,2,354,THEFT OF IDENTITY,0928 1822,25,M,W,750,CYBERSPACE,,,IC,Invest Cont,354,,,,4200    CLAYTON                      AV,,34.1,-118.2819
221316918,9/1/2022 0:00,9/1/2020 0:00,600,13,Newton,1317,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900    MCGARRY                      ST,,34.0284,-118.24
221319458,10/17/2022 0:00,9/1/2020 0:00,1200,13,Newton,1367,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0446 0552,13,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,,,,31ST                         ST,GRIFFITH                     AV,33.9993,-118.2432
230905264,2/4/2023 0:00,7/4/2020 0:00,1155,9,Van Nuys,974,2,354,THEFT OF IDENTITY,1501,28,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4700    VISTA DEL MONTE              AV,,34.1558,-118.4498
221514166,8/25/2022 0:00,4/25/2020 0:00,815,15,N Hollywood,1591,2,354,THEFT OF IDENTITY,0377 1822,57,F,W,248,CELL PHONE STORE,,,IC,Invest Cont,354,,,,4100    VANETTA                      PL,,34.1395,-118.4051
220106667,2/15/2022 0:00,2/6/2020 0:00,1000,1,Central,153,2,354,THEFT OF IDENTITY,0935 0361,61,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,500 S  SPRING                       ST,,34.0467,-118.252
221604195,1/5/2022 0:00,2/10/2020 0:00,1230,16,Foothill,1622,2,354,THEFT OF IDENTITY,0923 0928 1822 0377,28,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,13500    MERCER                       ST,,34.2653,-118.4269
221005417,2/8/2022 0:00,6/30/2020 0:00,1300,10,West Valley,1001,2,354,THEFT OF IDENTITY,1822 0930,53,M,H,750,CYBERSPACE,,,IC,Invest Cont,354,,,,19200    SATICOY                      ST,,34.2143,-118.5534
232009541,5/8/2023 0:00,8/1/2020 0:00,2155,20,Olympic,2054,2,354,THEFT OF IDENTITY,0100 1822 0928,29,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,3000 W  OLYMPIC                      BL,,34.0526,-118.3004
231715667,9/25/2023 0:00,9/3/2020 0:00,2000,17,Devonshire,1722,2,354,THEFT OF IDENTITY,0929 0930 0935 0928 1822,42,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,21600    DEVONSHIRE                   ST,,34.2607,-118.6025
220911156,7/6/2022 0:00,1/1/2020 0:00,1,9,Van Nuys,941,1,310,BURGLARY,0358 0344,64,F,W,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,15300    HATTERAS                     ST,,34.1757,-118.4662
231820987,11/27/2023 0:00,1/27/2020 0:00,1320,18,Southeast,1844,2,354,THEFT OF IDENTITY,0100 0935 1501 1822,18,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,11000    AVALON                       BL,,33.9356,-118.2652
231304299,1/6/2023 0:00,1/6/2020 0:00,905,13,Newton,1391,2,354,THEFT OF IDENTITY,100,26,F,B,750,CYBERSPACE,,,IC,Invest Cont,354,,,,W  69TH                         ST,S  BROADWAY,33.9774,-118.2783
221420220,12/10/2022 0:00,10/24/2020 0:00,1500,14,Pacific,1407,2,354,THEFT OF IDENTITY,,21,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10100    TABOR                        ST,,34.0269,-118.4037
230312758,6/26/2023 0:00,8/17/2020 0:00,1435,3,Southwest,361,2,354,THEFT OF IDENTITY,1822 0930,20,F,B,101,STREET,,,IC,Invest Cont,354,,,,5000    OBAMA                        BL,,34.0215,-118.3515
222007220,3/18/2022 0:00,7/5/2020 0:00,448,20,Olympic,2014,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0500 0515 1822,25,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,815,,,,100 S  NORMANDIE                    AV,,34.0726,-118.3029
231310852,5/17/2023 0:00,11/19/2020 0:00,1540,13,Newton,1361,2,354,THEFT OF IDENTITY,377,67,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,200 W  47TH                         ST,,34.001,-118.2766
200308100,3/7/2020 0:00,3/6/2020 0:00,2200,3,Southwest,317,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,VERMONT,24TH,34.0344,-118.2915
220509311,5/19/2022 0:00,12/17/2020 0:00,2210,5,Harbor,515,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0385 0344,54,F,H,101,STREET,,,IC,Invest Cont,331,,,,1500 N  FRIES                        AV,,33.7932,-118.2659
220806536,3/3/2022 0:00,12/29/2020 0:00,1,8,West LA,857,2,354,THEFT OF IDENTITY,0100 0930 1822,31,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1400    REEVES                       ST,,34.0553,-118.3965
222013904,7/13/2022 0:00,7/5/2020 0:00,1640,20,Olympic,2033,2,354,THEFT OF IDENTITY,1822 0100 0930,70,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,900 S  SERRANO                      AV,,34.0559,-118.3066
221218275,8/24/2022 0:00,6/1/2020 0:00,1,12,77th Street,1253,2,662,"BUNCO, GRAND THEFT",0701 0800 1202,66,M,B,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),,,IC,Invest Cont,662,,,,1700 W  FLORENCE                     AV,,33.9746,-118.3068
220304310,1/7/2022 0:00,9/22/2020 0:00,1000,3,Southwest,334,1,352,PICKPOCKET,1822 0344,52,M,B,101,STREET,,,IC,Invest Cont,352,,,,3000    11TH                         AV,,34.0276,-118.3293
220304311,1/7/2022 0:00,6/7/2020 0:00,950,3,Southwest,379,2,354,THEFT OF IDENTITY,0930 0922 1822 0344 0100,24,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1000 W  38TH                         ST,,34.0169,-118.2915
232110968,6/27/2023 0:00,3/1/2020 0:00,1100,21,Topanga,2128,2,662,"BUNCO, GRAND THEFT",,38,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,20300    STAGG                        ST,,34.2107,-118.5754
222106599,3/9/2022 0:00,5/28/2020 0:00,1200,21,Topanga,2111,2,354,THEFT OF IDENTITY,0377 0928 1822,57,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,24000    STRATHERN                    ST,,34.215,-118.6503
231307986,3/15/2023 0:00,1/1/2020 0:00,1,13,Newton,1364,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0444 0913 2000 1814 0448 0416,42,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,4600    HOOPER                       AV,,33.9994,-118.2543
221614385,11/19/2022 0:00,11/18/2020 0:00,2130,16,Foothill,1684,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,12000    KESWICK                      ST,,34.2103,-118.3943
220805315,2/1/2022 0:00,1/1/2020 0:00,1200,8,West LA,898,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0400 0408 0448,31,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,3100 S  CANFIELD                     AV,,34.0326,-118.3941
231209551,4/3/2023 0:00,7/2/2020 0:00,1200,12,77th Street,1242,2,354,THEFT OF IDENTITY,0100 0929 0930,24,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6200 S  VAN NESS                     AV,,33.9818,-118.3221
220612379,6/23/2022 0:00,1/2/2020 0:00,1200,6,Hollywood,642,2,354,THEFT OF IDENTITY,1822,56,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1600 N  OGDEN                        DR,,34.0999,-118.3594
231210119,4/12/2023 0:00,1/1/2020 0:00,1500,12,77th Street,1208,2,354,THEFT OF IDENTITY,0100 1822 0929 0930,28,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,600 W  46TH                         ST,,34.0017,-118.2838
222117701,12/8/2022 0:00,8/1/2020 0:00,5,21,Topanga,2128,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1259 0552 0408 0429 0913,13,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,235,,,,7600    WINNETKA                     AV,,34.212,-118.5754
231507736,3/31/2023 0:00,1/9/2020 0:00,930,15,N Hollywood,1581,2,354,THEFT OF IDENTITY,0928 1822,23,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4300    WILKINSON                    AV,,34.1486,-118.4042
221516997,11/4/2022 0:00,8/4/2020 0:00,1200,15,N Hollywood,1523,2,354,THEFT OF IDENTITY,1822,62,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,12800    VICTORY                      BL,,34.1867,-118.4117
220308398,4/1/2022 0:00,4/1/2020 0:00,1015,3,Southwest,379,2,354,THEFT OF IDENTITY,1822 0100,41,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1000 W  39TH                         PL,,34.0142,-118.2915
210605032,1/25/2021 0:00,12/12/2020 0:00,700,6,Hollywood,676,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 1501,32,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,800 N  CAHUENGA                     BL,,34.0853,-118.3288
230606956,3/6/2023 0:00,1/6/2020 0:00,1555,6,Hollywood,669,2,354,THEFT OF IDENTITY,1822 0929,29,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,5400    SANTA MONICA                 BL,,34.0929,-118.3048
221017702,12/14/2022 0:00,1/14/2020 0:00,1615,10,West Valley,1023,2,354,THEFT OF IDENTITY,1822 0928,25,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,19200    HAYNES                       ST,,34.1896,-118.5515
232008549,4/20/2023 0:00,4/19/2020 0:00,2300,20,Olympic,2004,1,220,ATTEMPTED ROBBERY,1822 0337 0334 1300 0302 0416 0432,47,M,O,108,PARKING LOT,511,VERBAL THREAT,IC,Invest Cont,220,,,,4500    BEVERLY                      BL,,34.0799,-118.3068
221821949,12/9/2022 0:00,3/15/2020 0:00,1100,18,Southeast,1826,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,10100    COURTNEY                     ST,,33.9451,-118.2482
220616628,9/19/2022 0:00,10/26/2020 0:00,1000,6,Hollywood,667,2,649,DOCUMENT FORGERY / STOLEN FELONY,1202 1822 0923,71,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,649,,,,1100    GORDON                       ST,,34.0908,-118.3201
220804701,11/25/2020 0:00,11/24/2020 0:00,1520,8,West LA,898,1,310,BURGLARY,344,-1,X,X,721,HIGH SCHOOL,223,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,310,,,,2400 S  SHENANDOAH                   ST,,34.0394,-118.385
220111693,2/9/2022 0:00,5/28/2020 0:00,900,1,Central,124,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,,-1,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,845,,,,100 W  1ST                          ST,,34.0522,-118.2434
230608066,4/5/2023 0:00,9/1/2020 0:00,1600,6,Hollywood,645,1,121,"RAPE, FORCIBLE",1814 0400 0448 0500 0527 0537 2000 0913,28,F,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,1300 N  ORANGE                       DR,,34.0943,-118.3415
230221295,11/20/2023 0:00,11/18/2020 0:00,1600,2,Rampart,211,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0431 1822,29,M,H,203,OTHER BUSINESS,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,,4100    CLINTON                      ST,,34.0818,-118.2917
221109039,5/11/2022 0:00,3/1/2020 0:00,1500,11,Northeast,1143,1,121,"RAPE, FORCIBLE",0913 1814 0500 1259,15,F,H,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,3900    TRACY                        ST,,34.1072,-118.277
221404794,11/25/2020 0:00,10/28/2020 0:00,900,14,Pacific,1499,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,11200 S  LA CIENEGA                   BL,,33.9322,-118.37
231916568,11/13/2023 0:00,1/1/2020 0:00,1510,19,Mission,1988,2,354,THEFT OF IDENTITY,0377 1822,50,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,13100    REEDLEY                      ST,,34.2273,-118.4207
231514037,8/25/2023 0:00,1/3/2020 0:00,5,15,N Hollywood,1519,2,661,UNAUTHORIZED COMPUTER ACCESS,,49,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,661,,,,6700    RIVERTON                     AV,,34.1922,-118.366
231907935,4/11/2023 0:00,9/24/2020 0:00,1100,19,Mission,1988,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,45,F,H,108,PARKING LOT,,,IC,Invest Cont,740,,,,8200    ALLOTT                       AV,,34.2198,-118.4278
220221673,12/14/2022 0:00,1/1/2020 0:00,610,2,Rampart,235,2,354,THEFT OF IDENTITY,0100 1822 0917,30,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,2300 W  2ND                          ST,,34.0667,-118.2729
231215913,6/27/2023 0:00,6/3/2020 0:00,1200,12,77th Street,1241,2,354,THEFT OF IDENTITY,0100 0930,36,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6400    8TH                          AV,,33.9821,-118.3318
